"detector_id","detector_type","detector_status","detector_direction","detector_movement","location_name","atd_location_id","signal_id","created_date","modified_date","ip_comm_status","comm_status_datetime_utc","location_latitude","location_longitude","LOCATION"
"9,846","CURRUX","OK","SOUTHBOUND","STOP BAR"," AIRPORT BLVD / 51ST ST","LOC16-000845","170","2025 Aug 22 12:00:00 AM","2025 Sep 04 07:17:00 PM",,,,,"POINT (-97.71534 30.312069)"
"9,683","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003565","723","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:42:00 PM",,,,,"POINT (-97.770386 30.435135)"
"9,812","CURRUX","OK","WESTBOUND","STOP BAR"," PARKFIELD DR / RUTLAND DR","LOC16-002360","481","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:45:00 PM",,,,,"POINT (-97.705498 30.369251)"
"9,832","CURRUX","OK","SOUTHBOUND","STOP BAR","FM 620 RD / PECAN PARK BLVD","LOC16-003080","622","2025 Aug 20 12:00:00 AM","2025 Aug 20 08:21:00 PM",,,,,"POINT (-97.804283 30.466759)"
"9,702","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," MOPAC EXPY / SLAUGHTER LN","LOC16-003870","787","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:12:00 PM",,,,,"POINT (-97.865456 30.200567)"
"9,791","CURRUX","OK","WESTBOUND","RIGHT TURN, THRU / LEFT TURN"," CAPITAL OF TEXAS HWY / PASCAL LN","LOC16-004265","866","2025 Jul 15 12:00:00 AM","2025 Jul 15 10:46:00 PM",,,,,"POINT (-97.82605 30.315455)"
"9,879","CURRUX","OK","SOUTHBOUND","LEFT TURN, THRU ONLY"," STECK AVE / MOPAC EXPY SVRD","LOC16-002210","450","2025 Oct 03 12:00:00 AM","2025 Oct 03 02:54:00 PM",,,,,"POINT (-97.741921 30.367931)"
"9,737","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," MOPAC EXPY / 45TH ST","LOC16-002845","580","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:11:00 PM",,,,,"POINT (-97.754822 30.321236)"
"9,646","RADAR - SmartMicro","OK","WESTBOUND","STOP BAR"," RIVERSIDE DR / FRONTIER VALLEY DR","LOC16-005925","1145","2025 Jun 25 12:00:00 AM","2025 Jul 15 10:32:00 PM",,,,,"POINT (-97.69781 30.222618)"
"9,742","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," BRODIE LN / 290 HWY SVRD","LOC16-004390","891","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:15:00 PM",,,,,"POINT (-97.81842 30.232639)"
"9,679","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003565","723","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:39:00 PM",,,,,"POINT (-97.770386 30.435135)"
"9,736","LOOP","REMOVED","WESTBOUND","LEFT TURN"," MOPAC EXPY / 45TH ST","LOC16-002845","580","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:09:00 PM",,,,,"POINT (-97.754822 30.321236)"
"9,864","CURRUX","OK","WESTBOUND","LEFT TURN"," WESTBANK DR / ALLEN RD","LOC16-004045","822","2025 Sep 05 12:00:00 AM","2025 Sep 05 05:30:00 PM",,,,,"POINT (-97.812248 30.274342)"
"9,711","LOOP","OK","EASTBOUND","LEFT TURN","US 290 HWY SVRD / MOPAC EXPY SVRD","LOC16-003885","790","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:20:00 PM",,,,,"POINT (-97.82412 30.234686)"
"9,867","VIDEO","OK","WESTBOUND","STOP BAR"," LAKELINE BLVD / RIDGELINE BLVD","LOC16-003390","688","2025 Sep 10 12:00:00 AM","2025 Sep 18 10:58:00 PM",,,,,"POINT (-97.810898 30.475338)"
"9,824","VIDEO","OK","NORTHBOUND","STOP BAR"," STASSNEY LN / NUCKOLS CROSSING RD","LOC16-002550","521","2025 Aug 13 12:00:00 AM","2025 Sep 09 09:27:00 PM",,,,,"POINT (-97.738884 30.193211)"
"9,784","CURRUX","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," BURNET RD / RICHCREEK RD","LOC16-000390","79","2025 Jul 14 12:00:00 AM","2025 Sep 10 07:02:00 PM",,,,,"POINT (-97.734337 30.350573)"
"9,898","VIDEO","VERIFICATION NEEDED","WESTBOUND","LEFT TURN, THRU ONLY"," OLTORF ST / 1ST ST","LOC16-000720","145","2025 Oct 24 12:00:00 AM","2025 Oct 24 06:39:00 PM",,,,,"POINT (-97.759621 30.242111)"
"9,900","VIDEO","VERIFICATION NEEDED","SOUTHBOUND","LEFT TURN, THRU ONLY"," OLTORF ST / 1ST ST","LOC16-000720","145","2025 Oct 24 12:00:00 AM","2025 Oct 24 06:40:00 PM",,,,,"POINT (-97.759621 30.242111)"
"9,764","LOOP","BROKEN","SOUTHBOUND","THRU / RIGHT TURN","IH 35 SVRD / 32ND ST","LOC16-004800","982","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:57:00 PM",,,,,"POINT (-97.723053 30.289063)"
"9,651","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," HOWARD LN / 35 SVRD","LOC16-003410","692","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:03:00 PM",,,,,"POINT (-97.671188 30.424255)"
"9,779","VIDEO","REMOVED","EASTBOUND","LEFT TURN, THRU / RIGHT TURN","SH 130 SVRD / 290 HWY SVRD","LOC16-004890","1000","2025 Jun 25 12:00:00 AM","2025 Jun 25 04:48:00 PM",,,,,"POINT (-97.591461 30.339815)"
"9,670","VIDEO","REMOVED","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," ANDERSON LN SVRD / NORTHCREST BLVD","LOC16-003530","716","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:27:00 PM",,,,,"POINT (-97.705383 30.3437)"
"9,799","CURRUX","OK","NORTHBOUND","STOP BAR"," LAMAR BLVD / DENSON DR","LOC16-000025","6","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:30:00 PM",,,,,"POINT (-97.723541 30.330378)"
"9,883","RADAR - SmartMicro","OK","EASTBOUND","LEFT TURN, THRU ONLY"," SLAUGHTER LN / BILBROOK PL","LOC16-000990","200","2025 Oct 07 12:00:00 AM","2025 Oct 07 01:45:00 PM",,,,,"POINT (-97.816994 30.173864)"
"9,765","LOOP","BROKEN","EASTBOUND","LEFT TURN","IH 35 SVRD / 32ND ST","LOC16-004800","982","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:58:00 PM",,,,,"POINT (-97.723053 30.289063)"
"9,795","CURRUX","OK","NORTHBOUND","STOP BAR"," 38TH ST / DUVAL ST","LOC16-000290","59","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:23:00 PM",,,,,"POINT (-97.729775 30.298708)"
"9,810","CURRUX","OK","SOUTHBOUND","STOP BAR"," ENFIELD RD / WEST LYNN ST","LOC16-001050","214","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:41:00 PM",,,,,"POINT (-97.75782 30.282774)"
"9,888","CURRUX","OK","WESTBOUND","RIGHT TURN, THRU ONLY","FM 2222 RD / MESA DR","LOC16-004600","942","2025 Oct 07 12:00:00 AM","2025 Oct 07 02:09:00 PM",,,,,"POINT (-97.769638 30.341314)"
"9,650","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," HOWARD LN / 35 SVRD","LOC16-003410","692","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:03:00 PM",,,,,"POINT (-97.671188 30.424255)"
"9,665","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN","US 290 HWY SVRD / MONTEREY OAKS BLVD","LOC16-003505","711","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:22:00 PM",,,,,"POINT (-97.839798 30.236157)"
"9,724","LOOP","OK","NORTHBOUND","THRU / RIGHT TURN"," GREAT HILLS TRL / RESEARCH BLVD SVRD","LOC16-003990","811","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:42:00 PM",,,,,"POINT (-97.746918 30.39415)"
"9,823","VIDEO","OK","SOUTHBOUND","THRU / LEFT TURN"," 1ST ST / DITTMAR RD","LOC16-002105","429","2025 Aug 13 12:00:00 AM","2025 Sep 08 05:57:00 PM",,,,,"POINT (-97.792656 30.183899)"
"9,893","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," 7TH ST / PEDERNALES ST","LOC16-001735","354","2025 Oct 16 12:00:00 AM","2025 Oct 16 08:28:00 PM",,,,,"POINT (-97.713715 30.260914)"
"9,677","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," MC NEIL DR / 183 HWY SVRD","LOC16-003555","721","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:36:00 PM",,,,,"POINT (-97.769058 30.434488)"
"9,878","CURRUX","OK","EASTBOUND","LEFT TURN, THRU ONLY"," STECK AVE / MOPAC EXPY SVRD","LOC16-002210","450","2025 Oct 03 12:00:00 AM","2025 Oct 03 02:52:00 PM",,,,,"POINT (-97.741921 30.367931)"
"9,660","LOOP","OK","WESTBOUND","LEFT TURN"," DUVAL RD / RESEARCH BLVD SVRD","LOC16-002990","609","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:11:00 PM",,,,,"POINT (-97.746445 30.419102)"
"9,752","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN","US 290 HWY SVRD / OLD FREDERICKSBURG RD","LOC16-004665","955","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:37:00 PM",,,,,"POINT (-97.852142 30.235657)"
"9,655","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," HOWARD LN / 35 SVRD","LOC16-003410","692","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:05:00 PM",,,,,"POINT (-97.671188 30.424255)"
"9,863","CURRUX","OK","WESTBOUND","THRU / RIGHT TURN"," WESTBANK DR / ALLEN RD","LOC16-004045","822","2025 Sep 05 12:00:00 AM","2025 Sep 05 05:29:00 PM",,,,,"POINT (-97.812248 30.274342)"
"9,800","CURRUX","OK","WESTBOUND","STOP BAR"," LAMAR BLVD / DENSON DR","LOC16-000025","6","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:31:00 PM",,,,,"POINT (-97.723541 30.330378)"
"9,692","LOOP","REMOVED","EASTBOUND","LEFT TURN"," MOPAC EXPY SVRD / PARK BEND DR","LOC16-003790","770","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:59:00 PM",,,,,"POINT (-97.709496 30.410803)"
"9,777","LOOP","REMOVED","WESTBOUND","LEFT TURN","US 290 HWY SVRD / PARMER LN","LOC16-004840","990","2025 Jun 25 12:00:00 AM","2025 Jun 25 04:43:00 PM",,,,,"POINT (-97.58007 30.34398)"
"9,806","CURRUX","OK","SOUTHBOUND","STOP BAR"," AIRPORT BLVD / SPRINGDALE RD","LOC16-000795","160","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:38:00 PM",,,,,"POINT (-97.695511 30.26561)"
"9,790","CURRUX","OK","EASTBOUND","RIGHT TURN, THRU / LEFT TURN"," CAPITAL OF TEXAS HWY / PASCAL LN","LOC16-004265","866","2025 Jul 15 12:00:00 AM","2025 Jul 15 10:46:00 PM",,,,,"POINT (-97.82605 30.315455)"
"9,719","LOOP","BROKEN","WESTBOUND","LEFT TURN"," BALCONES WOODS DR / RESEARCH BLVD SVRD","LOC16-003955","804","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:34:00 PM",,,,,"POINT (-97.745552 30.407938)"
"9,840","CURRUX","OK","NORTHBOUND","STOP BAR"," ANDERSON MILL RD / POND SPRINGS RD","LOC16-003175","646","2025 Aug 22 12:00:00 AM","2025 Aug 27 03:18:00 PM",,,,,"POINT (-97.785309 30.450384)"
"9,687","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," SLAUGHTER LN / 35 SVRD","LOC16-003775","766","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:46:00 PM",,,,,"POINT (-97.786926 30.16707)"
"9,851","CURRUX","OK","NORTHBOUND","STOP BAR"," LAMAR BLVD / NORTH BEND DR","LOC16-002380","485","2025 Sep 02 12:00:00 AM","2025 Sep 02 04:20:00 PM",,,,,"POINT (-97.684998 30.384495)"
"9,682","LOOP","REMOVED","WESTBOUND","LEFT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003565","723","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:41:00 PM",,,,,"POINT (-97.770386 30.435135)"
"9,872","CURRUX","OK","SOUTHBOUND","STOP BAR"," MENCHACA RD / BARTON SKWY (Lightsey Rd)","LOC16-000920","186","2025 Sep 11 12:00:00 AM","2025 Sep 18 01:46:00 PM",,,,,"POINT (-97.781662 30.242613)"
"9,642","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," OAK KNOLL DR / RESEARCH BLVD SVRD","LOC16-002980","607","2025 Jun 25 12:00:00 AM","2025 Jun 25 12:54:00 PM",,,,,"POINT (-97.759049 30.42947)"
"9,704","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," MOPAC EXPY / SLAUGHTER LN","LOC16-003870","787","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:13:00 PM",,,,,"POINT (-97.865456 30.200567)"
"9,828","CURRUX","OK","EASTBOUND","STOP BAR"," CONGRESS AVE / RAMBLE LN","LOC16-006095","1111","2025 Aug 19 12:00:00 AM","2025 Aug 19 09:02:00 PM",,,,,"POINT (-97.772842 30.208877)"
"9,709","LOOP","OK","SOUTHBOUND","LEFT TURN","US 290 HWY SVRD / MOPAC EXPY SVRD","LOC16-003885","790","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:19:00 PM",,,,,"POINT (-97.82412 30.234686)"
"9,748","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN","US 290 HWY SVRD / OLD FREDERICKSBURG RD","LOC16-004665","955","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:35:00 PM",,,,,"POINT (-97.852142 30.235657)"
"9,833","CURRUX","OK","SOUTHBOUND","STOP BAR","FM 620 RD / PECAN PARK BLVD","LOC16-003080","622","2025 Aug 20 12:00:00 AM","2025 Aug 20 08:21:00 PM",,,,,"POINT (-97.804283 30.466759)"
"9,697","LOOP","REMOVED","NORTHBOUND","THRU / RIGHT TURN"," MANOR RD / 35 SVRD","LOC16-003805","773","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:03:00 PM",,,,,"POINT (-97.727478 30.283091)"
"9,672","LOOP","REMOVED","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," OHLEN RD / RESEARCH BLVD SVRD","LOC16-003535","717","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:31:00 PM",,,,,"POINT (-97.717262 30.36326)"
"9,773","LOOP","REMOVED","SOUTHBOUND","LEFT TURN","US 290 HWY SVRD / PARMER LN","LOC16-004840","990","2025 Jun 25 12:00:00 AM","2025 Jun 25 04:41:00 PM",,,,,"POINT (-97.58007 30.34398)"
"9,817","VIDEO","INACTIVE","NORTHBOUND","STOP BAR"," 15TH ST / WEST AVE","LOC16-001060","216","2025 Aug 12 12:00:00 AM","2025 Aug 12 08:26:00 PM",,,,,"POINT (-97.747284 30.279146)"
"9,714","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," SOUTHWEST PKWY / MOPAC EXPY SVRD","LOC16-003905","794","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:22:00 PM",,,,,"POINT (-97.822525 30.236431)"
"9,738","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," MOPAC EXPY / 45TH ST","LOC16-002845","580","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:11:00 PM",,,,,"POINT (-97.754822 30.321236)"
"9,844","CURRUX","OK","NORTHBOUND","STOP BAR"," AIRPORT BLVD / 51ST ST","LOC16-000845","170","2025 Aug 22 12:00:00 AM","2025 Sep 04 07:17:00 PM",,,,,"POINT (-97.71534 30.312069)"
"9,743","VIDEO","BROKEN","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN","FM 620 RD / 183 HWY SVRD","LOC16-004415","896","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:19:00 PM",,,,,"POINT (-97.796646 30.469118)"
"9,847","CURRUX","OK","SOUTHBOUND","STOP BAR"," AIRPORT BLVD / 51ST ST","LOC16-000845","170","2025 Aug 22 12:00:00 AM","2025 Sep 04 07:18:00 PM",,,,,"POINT (-97.71534 30.312069)"
"9,868","VIDEO","OK","SOUTHBOUND","STOP BAR"," SPICEWOOD SPRINGS RD / YAUPON DR","LOC16-003760","763","2025 Sep 10 12:00:00 AM","2025 Sep 22 05:46:00 PM",,,,,"POINT (-97.783051 30.428312)"
"9,785","CURRUX","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," BURNET RD / RICHCREEK RD","LOC16-000390","79","2025 Jul 14 12:00:00 AM","2025 Sep 10 07:02:00 PM",,,,,"POINT (-97.734337 30.350573)"
"9,901","CURRUX","OK","SOUTHBOUND","LEFT TURN, RIGHT TURN"," CESAR CHAVEZ ST / SANDRA MURAIDA WAY","LOC16-001125","229","2025 Oct 24 12:00:00 AM","2025 Oct 24 07:39:00 PM",,,,,"POINT (-97.755539 30.266434)"
"9,780","CURRUX","OK","NORTHBOUND","THRU / LEFT TURN, THRU / RIGHT TURN"," RIVERSIDE DR / MONTOPOLIS DR","LOC16-002695","550","2025 Jul 01 12:00:00 AM","2025 Jul 01 04:09:00 PM",,,,,"POINT (-97.703438 30.224932)"
"9,829","CURRUX","OK","NORTHBOUND","STOP BAR","FM 620 RD / PECAN PARK BLVD","LOC16-003080","622","2025 Aug 20 12:00:00 AM","2025 Aug 20 08:18:00 PM",,,,,"POINT (-97.804283 30.466759)"
"9,718","LOOP","BROKEN","NORTHBOUND","THRU / RIGHT TURN"," BALCONES WOODS DR / RESEARCH BLVD SVRD","LOC16-003955","804","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:34:00 PM",,,,,"POINT (-97.745552 30.407938)"
"9,729","LOOP","OK","WESTBOUND","THRU / RIGHT TURN","FM 620 RD / PARMER LN","LOC16-004060","825","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:48:00 PM",,,,,"POINT (-97.764618 30.475994)"
"9,813","CURRUX","OK","EASTBOUND","STOP BAR"," PARKFIELD DR / RUTLAND DR","LOC16-002360","481","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:45:00 PM",,,,,"POINT (-97.705498 30.369251)"
"9,753","LOOP","REMOVED","WESTBOUND","LEFT TURN","US 290 HWY SVRD / OLD FREDERICKSBURG RD","LOC16-004665","955","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:37:00 PM",,,,,"POINT (-97.852142 30.235657)"
"9,654","LOOP","REMOVED","WESTBOUND","LEFT TURN"," HOWARD LN / 35 SVRD","LOC16-003410","692","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:05:00 PM",,,,,"POINT (-97.671188 30.424255)"
"9,669","VIDEO","REMOVED","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN"," ANDERSON LN SVRD / NORTHCREST BLVD","LOC16-003530","716","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:26:00 PM",,,,,"POINT (-97.705383 30.3437)"
"9,884","RADAR - SmartMicro","OK","WESTBOUND","LEFT TURN, THRU ONLY"," SLAUGHTER LN / BILBROOK PL","LOC16-000990","200","2025 Oct 07 12:00:00 AM","2025 Oct 07 01:46:00 PM",,,,,"POINT (-97.816994 30.173864)"
"9,766","LOOP","BROKEN","EASTBOUND","THRU / RIGHT TURN","IH 35 SVRD / 32ND ST","LOC16-004800","982","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:58:00 PM",,,,,"POINT (-97.723053 30.289063)"
"9,701","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," MOPAC EXPY / SLAUGHTER LN","LOC16-003870","787","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:11:00 PM",,,,,"POINT (-97.865456 30.200567)"
"9,656","LOOP","OK","SOUTHBOUND","LEFT TURN"," DUVAL RD / RESEARCH BLVD SVRD","LOC16-002990","609","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:09:00 PM",,,,,"POINT (-97.746445 30.419102)"
"9,673","LOOP","REMOVED","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," OHLEN RD / RESEARCH BLVD SVRD","LOC16-003535","717","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:32:00 PM",,,,,"POINT (-97.717262 30.36326)"
"9,818","VIDEO","INACTIVE","SOUTHBOUND","STOP BAR"," 15TH ST / WEST AVE","LOC16-001060","216","2025 Aug 12 12:00:00 AM","2025 Aug 12 08:26:00 PM",,,,,"POINT (-97.747284 30.279146)"
"9,796","CURRUX","OK","WESTBOUND","STOP BAR"," 38TH ST / DUVAL ST","LOC16-000290","59","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:23:00 PM",,,,,"POINT (-97.729775 30.298708)"
"9,801","CURRUX","OK","EASTBOUND","STOP BAR"," LAMAR BLVD / DENSON DR","LOC16-000025","6","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:31:00 PM",,,,,"POINT (-97.723541 30.330378)"
"9,882","RADAR - SmartMicro","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," SLAUGHTER LN / BILBROOK PL","LOC16-000990","200","2025 Oct 07 12:00:00 AM","2025 Oct 07 01:44:00 PM",,,,,"POINT (-97.816994 30.173864)"
"9,735","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD","LOC16-004205","853","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:54:00 PM",,,,,"POINT (-97.734985 30.389957)"
"9,897","VIDEO","VERIFICATION NEEDED","NORTHBOUND","LEFT TURN, THRU ONLY"," OLTORF ST / 1ST ST","LOC16-000720","145","2025 Oct 24 12:00:00 AM","2025 Oct 24 06:38:00 PM",,,,,"POINT (-97.759621 30.242111)"
"9,772","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," CAPITAL OF TEXAS HWY / 2222 RD","LOC16-004845","991","2025 Jun 25 12:00:00 AM","2025 Jun 25 04:16:00 PM",,,,,"POINT (-97.790527 30.359251)"
"9,877","CURRUX","OK","WESTBOUND","LEFT TURN, THRU ONLY"," STECK AVE / MOPAC EXPY SVRD","LOC16-002210","450","2025 Oct 03 12:00:00 AM","2025 Oct 03 02:50:00 PM",,,,,"POINT (-97.741921 30.367931)"
"9,678","LOOP","REMOVED","SOUTHBOUND","LEFT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003565","723","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:39:00 PM",,,,,"POINT (-97.770386 30.435135)"
"9,794","VIDEO","OK","WESTBOUND","THRU / LEFT TURN"," LAKELINE BLVD / PECAN PARK BLVD","LOC16-003025","606","2025 Aug 04 12:00:00 AM","2025 Sep 10 09:06:00 PM",,,,,"POINT (-97.807221 30.476854)"
"9,751","LOOP","REMOVED","EASTBOUND","LEFT TURN","US 290 HWY SVRD / OLD FREDERICKSBURG RD","LOC16-004665","955","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:36:00 PM",,,,,"POINT (-97.852142 30.235657)"
"9,649","RADAR - SmartMicro","OK","SOUTHBOUND","STOP BAR"," RIVERSIDE DR / FRONTIER VALLEY DR","LOC16-005925","1145","2025 Jun 25 12:00:00 AM","2025 Jul 15 10:32:00 PM",,,,,"POINT (-97.69781 30.222618)"
"9,852","CURRUX","OK","SOUTHBOUND","STOP BAR"," LAMAR BLVD / NORTH BEND DR","LOC16-002380","485","2025 Sep 02 12:00:00 AM","2025 Sep 02 04:23:00 PM",,,,,"POINT (-97.684998 30.384495)"
"9,705","LOOP","OK","SOUTHBOUND","LEFT TURN","US 290 HWY SVRD / MOPAC EXPY SVRD","LOC16-003880","789","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:16:00 PM",,,,,"POINT (-97.823219 30.235804)"
"9,693","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," MOPAC EXPY SVRD / PARK BEND DR","LOC16-003790","770","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:59:00 PM",,,,,"POINT (-97.709496 30.410803)"
"9,822","CURRUX","OK","SOUTHBOUND","STOP BAR"," RIVERSIDE DR / BURTON DR","LOC16-001910","390","2025 Aug 12 12:00:00 AM","2025 Aug 13 07:25:00 PM",,,,,"POINT (-97.727036 30.24024)"
"9,839","RADAR - SmartMicro","OK - MINOR ISSUE","WESTBOUND","STOP BAR"," CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD","LOC16-004345","882","2025 Aug 21 12:00:00 AM","2025 Aug 21 06:31:00 PM",,,,,"POINT (-97.804009 30.247728)"
"9,710","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN","US 290 HWY SVRD / MOPAC EXPY SVRD","LOC16-003885","790","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:19:00 PM",,,,,"POINT (-97.82412 30.234686)"
"9,645","RADAR - SmartMicro","OK","NORTHBOUND","STOP BAR"," RIVERSIDE DR / FRONTIER VALLEY DR","LOC16-005925","1145","2025 Jun 25 12:00:00 AM","2025 Jul 15 10:32:00 PM",,,,,"POINT (-97.69781 30.222618)"
"9,892","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," 7TH ST / PEDERNALES ST","LOC16-001735","354","2025 Oct 16 12:00:00 AM","2025 Oct 16 08:27:00 PM",,,,,"POINT (-97.713715 30.260914)"
"9,776","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN","US 290 HWY SVRD / PARMER LN","LOC16-004840","990","2025 Jun 25 12:00:00 AM","2025 Jun 25 04:43:00 PM",,,,,"POINT (-97.58007 30.34398)"
"9,805","CURRUX","OK","EASTBOUND","STOP BAR"," AIRPORT BLVD / SPRINGDALE RD","LOC16-000795","160","2025 Aug 07 12:00:00 AM","2025 Aug 07 10:36:00 PM",,,,,"POINT (-97.695511 30.26561)"
"9,661","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," DUVAL RD / RESEARCH BLVD SVRD","LOC16-002990","609","2025 Jun 25 12:00:00 AM","2025 Jun 25 01:11:00 PM",,,,,"POINT (-97.746445 30.419102)"
"9,720","LOOP","BROKEN","WESTBOUND","THRU / RIGHT TURN"," BALCONES WOODS DR / RESEARCH BLVD SVRD","LOC16-003955","804","2025 Jun 25 12:00:00 AM","2025 Jun 25 02:35:00 PM",,,,,"POINT (-97.745552 30.407938)"
"9,789","CURRUX","OK","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN"," CAPITAL OF TEXAS HWY / PASCAL LN","LOC16-004265","866","2025 Jul 15 12:00:00 AM","2025 Jul 15 10:45:00 PM",,,,,"POINT (-97.82605 30.315455)"
"9,747","LOOP","REMOVED","SOUTHBOUND","LEFT TURN","US 290 HWY SVRD / OLD FREDERICKSBURG RD","LOC16-004665","955","2025 Jun 25 12:00:00 AM","2025 Jun 25 03:35:00 PM",,,,,"POINT (-97.852142 30.235657)"
"9,889","CURRUX","OK","WESTBOUND","LEFT TURN, THRU ONLY"," LAKE AUSTIN BLVD / REDBUD TRL","LOC16-003690","749","2025 Oct 14 12:00:00 AM","2025 Oct 14 09:23:00 PM",,,,,"POINT (-97.783066 30.291592)"
"9,873","LOOP","BROKEN","NORTHBOUND","THRU / LEFT TURN"," 6TH ST / CAMPBELL ST","LOC16-001015","205","2025 Sep 12 12:00:00 AM","2025 Sep 25 03:16:00 PM",,,,,"POINT (-97.764221 30.275768)"
